file,emotion,text,speaker
Ses05F_impro01_F019,fru,"except they're going tell, are you going to tell me the right line to stand in this time at least?",Ses05F
Ses05F_impro01_F020,ang,"right, well, last time they told me, it was this line, and obviously, it's not true.",Ses05F
Ses05F_impro01_F021,fru,do you have a manager i could speak with?,Ses05F
Ses05F_impro01_F022,fru,are you being straight with me?,Ses05F
Ses05F_impro01_F023,fru,fine.,Ses05F
Ses05F_impro01_M000,neu,"ahh yeah, this is the wrong line. i'm sorry. you need to go back over to line two b. that's where you should have started from.",Ses05M
Ses05F_impro01_M001,xxx,"i mean, there's really nothing i can do for you in this line. this is not the line for new i.d. this is the line for registration.",Ses05M
Ses05F_impro01_M002,xxx,"yeah, i understand that ma'am. i don't know what they said to you, but you need to be in a different line.",Ses05M
Ses05F_impro01_M003,neu,"well, i have no camera here. i can't help you at all here, ma'am. i have forms for something completely different. you need to go to a different place.",Ses05M
Ses05F_impro01_M004,fru,"simply step to line two a, ma'am, i'm sorry.",Ses05M
Ses05F_impro01_M005,fru,there is a large line of people behind you waiting to be--,Ses05M
Ses05F_impro01_M006,fru,"i don't want to be rude here, ma'am, but line two b is where you need to be. this is the line for registration.",Ses05M
Ses05F_impro01_M007,fru,i don't have those-,Ses05M
Ses05F_impro01_M008,fru,"i don't have those forms, ma'am. i can't help you. that's why you need to go to line two a.",Ses05M
Ses05F_impro01_M009,fru,"ma'am, obviously i have no idea how long it's taking. there seems to be a bit of a line there. it looks like thirty forty people. it could take four to five hours. i'm sorry.",Ses05M
Ses05F_impro01_M010,fru,"there's nothing i can do for you, ma'am.",Ses05M
Ses05F_impro01_M011,fru,"but, obviously i don't have time for you to stand here and waste my time in this line. there are other people who need service behind you who are waiting for the right things.",Ses05M
Ses05F_impro01_M012,fru,"i am a very compassionate person, and i'm offended that you imply that i'm not. of course, i'm compassionate. look, i work in the d.m.v.. what do you think i am? go wait in line two a.",Ses05M
Ses05F_impro01_M013,fru,don't ask me to have somebody else come over here and move you myself. i can't come back over there. i'll get security if you need me to.,Ses05M
Ses05F_impro01_M014,fru,"what, no, i'm sure they did not tell you here.",Ses05M
Ses05F_impro01_M015,fru,"what the lady, what? the janitor?",Ses05M
Ses05F_impro01_M016,xxx,"you asked the janitor what line to stand in? obviously, that's not going to be the right thing.",Ses05M
Ses05F_impro01_M017,fru,"i'm not saying that you're stupid, ma'am. i think you just said that you were stupid.",Ses05M
Ses05F_impro01_M018,fru,"it doesn't work that way here, ma'am.",Ses05M
Ses05F_impro01_M019,fru,there is a strict system here. you need to wait in the right line for the right thing. this is the line for registration.,Ses05M
Ses05F_impro01_M020,fru,i told you it was line two a.,Ses05M
Ses05F_impro01_M021,fru,i don't know who told you that but they were wrong. i'm sorry.,Ses05M
Ses05F_impro01_M022,xxx,i am the manager.,Ses05M
Ses05F_impro01_M023,fru,"i'm being very straight with you, ma'am. there is nothing i can do for you. you need to stand in line two a.",Ses05M
Ses05F_impro01_M024,xxx,thank you very much. you have a wonderful day.,Ses05M
Ses05F_impro02_F000,xxx,"baby, i need you to sit down.",Ses05F
Ses05F_impro02_F001,sad,um.,Ses05F
Ses05F_impro02_F002,sad,i'm sorry. it's just a lot ahh to explain. ahh i got a call--,Ses05F
Ses05F_impro02_F003,xxx,"yeah, um everything's fine so far. um",Ses05F
Ses05F_impro02_F004,sad,"i got a call today,",Ses05F
Ses05F_impro02_F005,sad,i'm going to need to go overseas for a while.,Ses05F
Ses05F_impro02_F006,fea,iraq.,Ses05F
Ses05F_impro02_F007,xxx,"i'm sorry. i thought so. ""sigh""",Ses05F
Ses05F_impro02_F008,sad,"i don't know ""sigh"".",Ses05F
Ses05F_impro02_F009,sad,i know. i know.,Ses05F
Ses05F_impro02_F010,sad,"i know. well, we'll have to figure all that out. i mean, i think the army's going to provide childcare and help us out with that. um.",Ses05F
Ses05F_impro02_F011,sad,iraq.,Ses05F
Ses05F_impro02_F012,sad,i think infantry. i'm not sure.,Ses05F
Ses05F_impro02_F013,fru,"it's going to be at least six months, probably a year. i tried.",Ses05F
Ses05F_impro02_F014,fru,"i know, i know. it's really, really messed up.",Ses05F
Ses05F_impro02_F015,xxx,"believe me, if i had a choice, i wouldn't have chosen this.",Ses05F
Ses05F_impro02_F016,xxx,"you don't know how to what? you'll be fine. i mean, you're a great parent. i know.",Ses05F
Ses05F_impro02_F017,fru,"well, maybe you should move in with my mom and she can help.",Ses05F
Ses05F_impro02_F018,fru,"i don't know, i'm just--i'm trying to think of something.",Ses05F
Ses05F_impro02_F019,xxx,"she likes you. of course, she likes you.",Ses05F
Ses05F_impro02_F020,fru,you can't what?,Ses05F
Ses05F_impro02_F021,sad,i don't think there's anything we can do.,Ses05F
Ses05F_impro02_F022,xxx,"well, we can try it. baby, don't beg me. i mean, if there were anything that i could do, i would do it. believe me. this is not what i want.",Ses05F
Ses05F_impro02_F023,sad,i know. i know it's not fair.,Ses05F
Ses05F_impro02_F024,sad,"well, apparently nobody else can go.",Ses05F
Ses05F_impro02_F025,fru,"i don't know. baby, why are you asking me this? it's just as hard for me. please, try to understand that.",Ses05F
Ses05F_impro02_F026,fru,"i understand, baby. i'm sorry. i mean try to understand i'm i'm scared myself.",Ses05F
Ses05F_impro02_F027,sad,i know.,Ses05F
Ses05F_impro02_F028,sad,i know.,Ses05F
Ses05F_impro02_F029,sad,we'll figure something out. we just have to ... we just have to think about this. could any of your family help us?,Ses05F
Ses05F_impro02_F030,xxx,maybe we should call your parents.,Ses05F
Ses05F_impro02_F031,sad,i'm going to miss their first words.,Ses05F
Ses05F_impro02_F032,sad,you'll have to send me pictures and letters everyday.,Ses05F
Ses05F_impro02_F033,xxx,i don't know. i hope so.,Ses05F
Ses05F_impro02_F034,sad,"yeah, as much as i can.",Ses05F
Ses05F_impro02_F035,sad,"""sigh"" three weeks.",Ses05F
Ses05F_impro02_F036,sad,yeah.,Ses05F
Ses05F_impro02_F037,sad,yeah.,Ses05F
Ses05F_impro02_F038,sad,"i love you. i'm going to miss you so much. ""sigh""",Ses05F
Ses05F_impro02_M000,neu,what is it?,Ses05M
Ses05F_impro02_M001,xxx,you can say it.,Ses05M
Ses05F_impro02_M002,xxx,are you all right?,Ses05M
Ses05F_impro02_M003,xxx,okay.,Ses05M
Ses05F_impro02_M004,ang,you got called up.,Ses05M
Ses05F_impro02_M005,ang,i thought you said this wasn't going to happen for at least a year.,Ses05M
Ses05F_impro02_M006,fru,what am i going to do?,Ses05M
Ses05F_impro02_M007,xxx,i can't do this by myself. i i don't know how to do this. you know how to do this.,Ses05M
Ses05F_impro02_M008,fru,the kids-,Ses05M
Ses05F_impro02_M009,xxx,nobody's even here. your parents live on the other side of the country.,Ses05M
Ses05F_impro02_M010,ang,where do you have to go? where are you going?,Ses05M
Ses05F_impro02_M011,xxx,what are you going to do there? is it going to be dangerous? what are you-?,Ses05M
Ses05F_impro02_M012,xxx,it's--,Ses05M
Ses05F_impro02_M013,xxx,can we do something else? can you tell them that you just had two kids?,Ses05M
Ses05F_impro02_M014,ang,i don't understand why they would just do something like this?,Ses05M
Ses05F_impro02_M015,ang,it doesn't make any sense. it's stupid. i told you you shouldn't go in the army.,Ses05M
Ses05F_impro02_M016,fru,i don't know i don't know what i'm going to do. i don't know how to-,Ses05M
Ses05F_impro02_M017,xxx,"they're six months old. six months old, they're tiny.",Ses05M
Ses05F_impro02_M018,xxx,i can't do this. i've never done this before. i don't know anything about this.,Ses05M
Ses05F_impro02_M019,sur,"your your mom, you want me to move in with your mom?",Ses05M
Ses05F_impro02_M020,xxx,she doesn't even like me. she's never liked me. no.,Ses05M
Ses05F_impro02_M021,xxx,she likes you. she likes the kids.,Ses05M
Ses05F_impro02_M022,xxx,"i no i can't- ""sigh""",Ses05M
Ses05F_impro02_M023,xxx,i can't let you go. i can't let you go. i'll call them. i'll say something. i'll do anything. i'll tell them something different.,Ses05M
Ses05F_impro02_M024,sad,i'll tell them i'm sick and that you can't leave something.,Ses05M
Ses05F_impro02_M025,sad,it's not fair.,Ses05M
Ses05F_impro02_M026,sad,why has to be you? there's all those other people. somebody else can go instead. it's not right.,Ses05M
Ses05F_impro02_M027,xxx,what are you going to do that's any different than anybody else?,Ses05M
Ses05F_impro02_M028,xxx,"i don't know. it's not me, so i'm the one who has to stay here. i'm the one who has to take care of them, and i don't have-i don't have anybody else. you're all i have.",Ses05M
Ses05F_impro02_M029,sad,i understand. i'm worried about you. i don't know what's going to happen to you.,Ses05M
Ses05F_impro02_M030,xxx,iraq of all-come on. people die every day.,Ses05M
Ses05F_impro02_M031,sad,i jus-,Ses05M
Ses05F_impro02_M032,sad,i don't know.,Ses05M
Ses05F_impro02_M033,sad,yeah. i guess. i don't know what they're going to say.,Ses05M
Ses05F_impro02_M034,sad,"yeah, we'll call them. we'll figure something out. i'm sorry, i'm sorry, i'm sorry. you're right.",Ses05M
Ses05F_impro02_M035,sad,i know.,Ses05M
Ses05F_impro02_M036,sad,"all the time, every day, every day. they have e-mail over there and stuff like that, right? i can send you pictures.",Ses05M
Ses05F_impro02_M037,xxx,you have to call me all the time whenever you can. you have to tell me what you're doing and how you're doing. okay?,Ses05M
Ses05F_impro02_M038,xxx,how long do we have? when do you leave?,Ses05M
Ses05F_impro02_M039,sur,three weeks?,Ses05M
Ses05F_impro02_M040,xxx,"i don't okay. okay, we can do this. we can do this. it's okay. we'll make it work.",Ses05M
Ses05F_impro02_M041,sad,i love you.,Ses05M
Ses05F_impro03_F000,hap,"okay, so big news.",Ses05F
Ses05F_impro03_F001,hap,i'm getting married.,Ses05F
Ses05F_impro03_F002,hap,yeah.,Ses05F
Ses05F_impro03_F003,hap,yeah.,Ses05F
Ses05F_impro03_F004,hap,uh-huh.,Ses05F
Ses05F_impro03_F005,hap,just a couple days ago.,Ses05F
Ses05F_impro03_F006,xxx,[laughter],Ses05F
Ses05F_impro03_F007,hap,i know me neither.,Ses05F
Ses05F_impro03_F008,hap,"right, i thought i would be way older too. i thought i would be i be at least thirty something.",Ses05F
Ses05F_impro03_F009,hap,yeah.,Ses05F
Ses05F_impro03_F010,xxx,"i know, right. what'd we say, when we were thirty nine?",Ses05F
Ses05F_impro03_F011,hap,sorry.,Ses05F
Ses05F_impro03_F012,xxx,"um, well, uh, i don't-i don't know how much planning he had done.",Ses05F
Ses05F_impro03_F013,xxx,it was really beautiful.,Ses05F
Ses05F_impro03_F014,xxx,"yeah, we went to a really great jazz show, and um-",Ses05F
Ses05F_impro03_F015,xxx,"yeah, and after, we went up to this um, this place like a restaurant on the roof kind of thing.",Ses05F
Ses05F_impro03_F016,xxx,so you know like late dinner and champagne and what not.,Ses05F
Ses05F_impro03_F017,xxx,mm-hmm.,Ses05F
Ses05F_impro03_F018,xxx,"so beautiful, full moon.",Ses05F
Ses05F_impro03_F019,xxx,i don't know. i guess next summer.,Ses05F
Ses05F_impro03_F020,hap,"yeah. yeah, of course.",Ses05F
Ses05F_impro03_F021,xxx,so next fall i guess.,Ses05F
Ses05F_impro03_F022,xxx,"yeah, i like the autumn.",Ses05F
Ses05F_impro03_F023,xxx,"oh, we'll do it in town.",Ses05F
Ses05F_impro03_F024,xxx,"yeah, his family doesn't live too far away, so i think-",Ses05F
Ses05F_impro03_F025,xxx,he's from chicago as well.,Ses05F
Ses05F_impro03_F026,xxx,yeah.,Ses05F
Ses05F_impro03_F027,hap,"it's so weird too, right, that like you can grow up so near somebody and never know them until you travel hundreds of miles away.",Ses05F
Ses05F_impro03_F028,hap,i know,Ses05F
Ses05F_impro03_F029,hap,"right, being like oh, where are you from? the u.s. where in the u.s.? chicago. where in chicago?",Ses05F
Ses05F_impro03_F030,hap,"knowing the neighborhood. yeah, it's pretty bizarre.",Ses05F
Ses05F_impro03_F031,hap,yeah.,Ses05F
Ses05F_impro03_F032,hap,mm-hmm.,Ses05F
Ses05F_impro03_F033,hap,"yeah, she loves him.",Ses05F
Ses05F_impro03_F034,hap,"yeah, she-yeah, that's my type.",Ses05F
Ses05F_impro03_F035,hap,thank you.,Ses05F
Ses05F_impro03_F036,hap,[laughter],Ses05F
Ses05F_impro03_F037,hap,"yeah, we all have to hang out now.",Ses05F
Ses05F_impro03_F038,xxx,"i mean, i i have i have some duty to the man i was going to marry if nobody else came up.",Ses05F
Ses05F_impro03_F039,hap,sorry.,Ses05F
Ses05F_impro03_F040,hap,there's still time for that.,Ses05F
Ses05F_impro03_F041,hap,[breathing],Ses05F
Ses05F_impro03_F042,hap,i know. i can't believe it.,Ses05F
Ses05F_impro03_F043,hap,i am very excited,Ses05F
Ses05F_impro03_F044,xxx,just a few people.,Ses05F
Ses05F_impro03_F045,xxx,just close friends so far.,Ses05F
Ses05F_impro03_F046,hap,i have to think about moving now. we're going to move in together,Ses05F
Ses05F_impro03_F047,hap,i think it's a good idea to live together before you get married.,Ses05F
Ses05F_impro03_F048,hap,"i don't want a house, i mean just-",Ses05F
Ses05F_impro03_F049,hap,l.a. apartment is fine.,Ses05F
Ses05F_impro03_F050,xxx,yeah.,Ses05F
Ses05F_impro03_F051,hap,"two artists, though. we're bound to be poor forever.",Ses05F
Ses05F_impro03_F052,xxx,"yeah, i think so. i mean, not for a while.",Ses05F
Ses05F_impro03_F053,hap,definitely not for a while,Ses05F
Ses05F_impro03_F054,hap,yeah.,Ses05F
Ses05F_impro03_F055,hap,[laughter] good luck.,Ses05F
Ses05F_impro03_F056,hap,"you won't have trouble, you won't have trouble.",Ses05F
Ses05F_impro03_F057,hap,"you should just approach her like that. hey, will you bear my children?",Ses05F
Ses05F_impro03_F058,hap,"yeah, totally.",Ses05F
Ses05F_impro03_F059,hap,total turn on.,Ses05F
Ses05F_impro03_F060,hap,[laughter],Ses05F
Ses05F_impro03_M000,hap,what?,Ses05M
Ses05F_impro03_M001,hap,"come on, what?",Ses05M
Ses05F_impro03_M002,sur,shut up.,Ses05M
Ses05F_impro03_M003,hap,no way.,Ses05M
Ses05F_impro03_M004,xxx,he asked you?,Ses05M
Ses05F_impro03_M005,hap,"no way, when? when,when, when did it happen?",Ses05M
Ses05F_impro03_M006,hap,oh my gosh.,Ses05M
Ses05F_impro03_M007,hap,and you actually said yes. i can't believe it. i never thought you would get married.,Ses05M
Ses05F_impro03_M008,hap,oh my gosh.,Ses05M
Ses05F_impro03_M009,hap,oh absolutely.,Ses05M
Ses05F_impro03_M010,hap,"well, we always said we'd be in our thirtieth when we got married. and we were going to get married to each other if we didn't by then",Ses05M
Ses05F_impro03_M011,hap,"thirty nine, yeah. i can't believe it. so you broke our pact. thanks a lot.",Ses05M
Ses05F_impro03_M012,hap,"thanks a lot. well, okay, you've got to tell me the details. what did he say? where was it? what happened?",Ses05M
Ses05F_impro03_M013,hap,"okay. that's okay, spontaneous is great. spontaneous is awesome.",Ses05M
Ses05F_impro03_M014,xxx,you've got to love that.,Ses05M
